"04","001","666","0001 ","0029","X","0231","3118",3,0
"04","001","666","0001 ","0029","X","0502","3149",1,117
"04","001","666","0001 ","0029","X","0502","3150",2,22
"04","001","666","0001 ","0029","X","0503","3160",1,20
"04","001","666","0001 ","0029","X","0543","3220",1,13
"04","001","666","0001 ","0029","X","0567","3292",1,8
"04","001","666","0001 ","0029","X","0570","3299",1,0
"04","001","666","0001 ","0029","X","0578","3313",1,19
"04","001","666","0001 ","0030","X","0022","3017",1,1
"04","001","666","0001 ","0030","X","0069","3037",1,4
"04","001","666","0001 ","0030","X","0201","3101",1,4
"04","001","666","0001 ","0030","X","0217","3113",1,15
"04","001","666","0001 ","0030","X","0231","3115",4,0
"04","001","666","0001 ","0030","X","0231","3116",1,0
"04","001","666","0001 ","0030","X","0231","3117",2,3
"04","001","666","0001 ","0030","X","0231","3118",3,1
"04","001","666","0001 ","0030","X","0502","3149",1,82
"04","001","666","0001 ","0030","X","0502","3150",2,29
"04","001","666","0001 ","0030","X","0503","3160",1,16
"04","001","666","0001 ","0030","X","0543","3220",1,26
"04","001","666","0001 ","0030","X","0567","3292",1,6
"04","001","666","0001 ","0030","X","0570","3299",1,0
"04","001","666","0001 ","0030","X","0578","3313",1,32
"04","001","666","0001 ","0031","X","0022","3017",1,3
"04","001","666","0001 ","0031","X","0069","3037",1,4
"04","001","666","0001 ","0031","X","0201","3101",1,6
"04","001","666","0001 ","0031","X","0217","3113",1,14
"04","001","666","0001 ","0031","X","0231","3115",4,0
"04","001","666","0001 ","0031","X","0231","3116",1,0
"04","001","666","0001 ","0031","X","0231","3117",2,0
"04","001","666","0001 ","0031","X","0231","3118",3,0
"04","001","666","0001 ","0031","X","0502","3149",1,100
"04","001","666","0001 ","0031","X","0502","3150",2,12
"04","001","666","0001 ","0031","X","0503","3160",1,9
"04","001","666","0001 ","0031","X","0543","3220",1,27
"04","001","666","0001 ","0031","X","0567","3292",1,11
"04","001","666","0001 ","0031","X","0570","3299",1,1
"04","001","666","0001 ","0031","X","0578","3313",1,22
"04","001","666","0001 ","0032","X","0022","3017",1,2
"04","001","666","0001 ","0032","X","0069","3037",1,9
"04","001","666","0001 ","0032","X","0201","3101",1,7
"04","001","666","0001 ","0032","X","0217","3113",1,18
"04","001","666","0001 ","0032","X","0231","3115",4,0
"04","001","666","0001 ","0032","X","0231","3116",1,0
"04","001","666","0001 ","0032","X","0231","3117",2,0
"04","001","666","0001 ","0032","X","0231","3118",3,1
"04","001","666","0001 ","0032","X","0502","3149",1,96
"04","001","666","0001 ","0032","X","0502","3150",2,22
"04","001","666","0001 ","0032","X","0503","3160",1,15
"04","001","666","0001 ","0032","X","0543","3220",1,22
"04","001","666","0001 ","0032","X","0567","3292",1,5
"04","001","666","0001 ","0032","X","0570","3299",1,0
"04","001","666","0001 ","0032","X","0578","3313",1,21
"04","001","666","0001 ","0033","X","0022","3017",1,3
"04","001","666","0001 ","0033","X","0069","3037",1,3
"04","001","666","0001 ","0033","X","0201","3101",1,4
"04","001","666","0001 ","0033","X","0217","3113",1,10
"04","001","666","0001 ","0033","X","0231","3115",4,0
"04","001","666","0001 ","0033","X","0231","3116",1,1
"04","001","666","0001 ","0033","X","0231","3117",2,0
"04","001","666","0001 ","0033","X","0231","3118",3,1
"04","001","666","0001 ","0033","X","0502","3149",1,94
"04","001","666","0001 ","0033","X","0502","3150",2,22
"04","001","666","0001 ","0033","X","0503","3160",1,13
"04","001","666","0001 ","0033","X","0543","3220",1,28
"04","001","666","0001 ","0033","X","0567","3292",1,9
"04","001","666","0001 ","0033","X","0570","3299",1,1
